# Cross-section of pi+ proton scattering based on resonance formation
#   sqrt(s) [GeV]             sigma [mbarn]    	  	    p_lab [GeV]
   2.1878500000000001        16.430231438744507        2.0665816284991072     
   2.1978500000000003        16.065169953243021        2.0900054766438663     
   2.2078500000000005        15.716129894300233        2.1135349704373319     
   2.2178500000000003        15.381875597010248        2.1371701329751454     
   2.2278500000000001        15.061293560270641        2.1609109866130236     
   2.2378499999999999        14.753378939508391        2.1847575529959644     
   2.2478500000000001        14.457223606212114        2.2087098530860900     
   2.2578500000000004        14.172005602703006        2.2327679071891824     
   2.2678500000000001        13.896979832329819        2.2569317349799998     
   2.2778499999999999        13.631469839323469        2.2812013555264321     
   2.2878500000000002        13.374860547257772        2.3055767873125506     
   2.2978500000000004        13.126591839464364        2.3300580482606206     
   2.3078500000000002        12.886152878300534        2.3546451557521229     
   2.3178500000000000        12.653077072598766        2.3793381266478533     
   2.3278500000000002        12.426937613833477        2.4041369773071128     
   2.3378500000000004        12.207343511524583        2.4290417236060722     
   2.3478500000000002        11.993936067215722        2.4540523809553334     
   2.3578500000000000        11.786385734107196        2.4791689643167296     
   2.3678500000000002        11.584389316190189        2.5043914882194094     
   2.3778500000000005        11.387667466625299        2.5297199667752257     
   2.3878500000000003        11.195962450235657        2.5551544136934843     
   2.3978500000000000        11.009036139437363        2.5806948422950731     
   2.4078500000000003        10.826668216793378        2.6063412655259923     
   2.4178500000000005        10.648654560728465        2.6320936959703309     
   2.4278500000000003        10.474805793850319        2.6579521458627089     
   2.4378500000000001        10.304945975845623        2.6839166271002126     
   2.4478500000000003        10.138911425111152        2.7099871512538436     
   2.4578500000000005        9.9765496551849857        2.7361637295794994     
   2.4678500000000003        9.8177184136998967        2.7624463730285305     
   2.4778500000000001        9.6622848130248258        2.7888350922578637     
   2.4878499999999999        9.5101245430190655        2.8153298976397312     
   2.4978500000000001        9.3611211574233266        2.8419307992710157     
   2.5078500000000004        9.2151654263732397        2.8686378069822300     
   2.5178500000000001        9.0721547483629053        2.8954509303461560     
   2.5278499999999999        8.9319926157247984        2.9223701786861405     
   2.5378500000000002        8.7945881283411271        2.9493955610840836     
   2.5478500000000004        8.6598555508727042        2.9765270863881130     
   2.5578500000000002        8.5277139092944498        3.0037647632199751     
   2.5678500000000000        8.3980866229709079        3.0311085999821534     
   2.5778500000000002        8.2709011688976801        3.0585586048647104     
   2.5878500000000004        8.1460887750824931        3.0861147858518785     
   2.5978500000000002        8.0235841403478005        3.1137771507284118     
   2.6078500000000000        7.9033251781109524        3.1415457070857102     
   2.6178500000000002        7.7852527819415149        3.1694204623277056     
   2.6278500000000005        7.6693106109125075        3.1974014236765460     
   2.6378500000000003        7.5554448929559692        3.2254885981780701     
   2.6478500000000000        7.4436042446065489        3.2536819927070968     
   2.6578500000000003        7.3337395056715717        3.2819816139725093     
   2.6678500000000005        7.2258035875049345        3.3103874685221708     
   2.6778500000000003        7.1197513336866436        3.3388995627476659     
   2.6878500000000001        7.0155393920217524        3.3675179028888773     
   2.6978500000000003        6.9131260968730661        3.3962424950383996     
   2.7078500000000005        6.8124713609326228        3.4250733451458006     
   2.7178500000000003        6.7135365756184981        3.4540104590217409     
   2.7278500000000001        6.6162845193574586        3.4830538423419521     
   2.7378500000000003        6.5206792730803542        3.5122035006510743     
   2.7478500000000001        6.4266861423175516        3.5414594393663674     
   2.7578500000000004        6.3342715853359968        3.5708216637813033     
   2.7678500000000001        6.2434031468091895        3.6002901790690247     
   2.7778499999999999        6.1540493965557852        3.6298649902857050     
   2.7878500000000002        6.0661798729234375        3.6595461023737843     
   2.7978500000000004        5.9797650304312775        3.6893335201651043     
   2.8078500000000002        5.8947761913179066        3.7192272483839410     
   2.8178500000000000        5.8111855006723525        3.7492272916499418     
   2.8278500000000002        5.7289658848531841        3.7793336544809581     
   2.8378500000000004        5.6480910129261552        3.8095463412957953     
   2.8478500000000002        5.5685352608738032        3.8398653564168708     
   2.8578500000000000        5.4902736783514205        3.8702907040727919     
   2.8678500000000002        5.4132819577829281        3.9008223884008499     
   2.8778500000000005        5.3375364056076000        3.9314604134494235     
   2.8878500000000003        5.2630139155045335        3.9622047831803320     
   2.8978500000000000        5.1896919434363102        3.9930555014710927     
   2.9078500000000003        5.1175484843665640        4.0240125721171225     
   2.9178500000000005        5.0465620505183484        4.0550759988338543     
   2.9278500000000003        4.9767116510511915        4.0862457852588134     
   2.9378500000000001        4.9079767730449975        4.1175219349536096     
   2.9478500000000003        4.8403373636881515        4.1489044514058770     
   2.9578500000000005        4.7737738135757626        4.1803933380311511     
   2.9678500000000003        4.7082669410315887        4.2119885981746963     
   2.9778500000000001        4.6437979773745193        4.2436902351132737     
   2.9878500000000003        4.5803485530568038        4.2754982520568579     
   2.9978500000000001        4.5179006846074037        4.3074126521502940     
   3.0078500000000004        4.4564367623190009        4.3394334384749280     
   3.0178500000000001        4.3959395386225699        4.3715606140501588     
   3.0278499999999999        4.3363921170977084        4.4037941818349760     
   3.0378500000000002        4.2777779420713093        4.4361341447294258     
   3.0478500000000004        4.2200807887609297        4.4685805055760532     
   3.0578500000000002        4.1632847539227980        4.5011332671612925     
   3.0678500000000000        4.1073742469675718        4.5337924322168224     
   3.0778500000000002        4.0523339815100652        4.5665580034208864     
   3.0878500000000004        3.9981489673217379        4.5994299833995553     
   3.0978500000000002        3.9448045026573424        4.6324083747279863     
   3.1078500000000004        3.8922861669294058        4.6654931799316204     
   3.1178500000000002        3.8405798137063241        4.6986844014873537     
   3.1278500000000000        3.7896715640117433        4.7319820418246845     
   3.1378500000000003        3.7395477999047588        4.7653861033268168     
   3.1478500000000000        3.6901951583220427        4.7988965883317327     
   3.1578500000000003        3.6416005251644608        4.8325134991332579     
   3.1678500000000001        3.5937510296122497        4.8662368379820533     
   3.1778500000000003        3.5466340386539241        4.9000666070866368     
   3.1878500000000001        3.5002371518153867        4.9340028086143217     
   3.1978500000000003        3.4545481960766500        4.9680454446921738     
   3.2078500000000001        3.4095552209646822        5.0021945174079114     
   3.2178500000000003        3.3652464938116728        5.0364500288108012     
   3.2278500000000001        3.3216104951689069        5.0708119809125174     
   3.2378500000000003        3.2786359143671895        5.1052803756879941     
   3.2478500000000001        3.2363116452154235        5.1398552150762278     
   3.2578500000000004        3.1946267818296064        5.1745365009810929     
   3.2678500000000001        3.1535706145851172        5.2093242352721036     
   3.2778500000000004        3.1131326261856520        5.2442184197851818     
   3.2878500000000002        3.0733024878427306        5.2792190563233827     
   3.2978500000000004        3.0340700555600737        5.3143261466576268     
   3.3078500000000002        2.9954253665176598        5.3495396925273839     
   3.3178500000000004        2.9573586355505617        5.3848596956413681     
   3.3278500000000002        2.9198602517181058        5.4202861576781860     
   3.3378500000000004        2.8829207749591395        5.4558190802870010     
   3.3478500000000002        2.8465309328295652        5.4914584650881455     
   3.3578500000000004        2.8106816173185099        5.5272043136737539     
   3.3678500000000002        2.7753638817398310        5.5630566276083444     
   3.3778500000000005        2.7405689376957638        5.5990154084294135     
   3.3878500000000003        2.7062881521099080        5.6350806576480013     
   3.3978500000000000        2.6725130443267631        5.6712523767492486     
   3.4078500000000003        2.6392352832753434        5.7075305671929364     
   3.4178500000000001        2.6064466846944994        5.7439152304140135     
   3.4278500000000003        2.5741392084177250        5.7804063678231108     
   3.4378500000000001        2.5423049557154269        5.8170039808070495     
   3.4478500000000003        2.5109361666926819        5.8537080707293221     
   3.4578500000000001        2.4800252177407014        5.8905186389305761     
   3.4678500000000003        2.4495646190402804        5.9274356867290825     
   3.4778500000000001        2.4195470121156397        5.9644592154211802     
   3.4878500000000003        2.3899651674371452        6.0015892262817410     
   3.4978500000000001        2.3608119820714943        6.0388257205645752     
   3.5078500000000004        2.3320804773780011        6.0761686995028841     
   3.5178500000000001        2.3037637967497555        6.1136181643096457     
   3.5278500000000004        2.2758552033983994        6.1511741161780460     
   3.5378500000000002        2.2483480781814249        6.1888365562818448     
   3.5478500000000004        2.2212359174708811        6.2266054857757842     
   3.5578500000000002        2.1945123310624886        6.2644809057959492     
   3.5678500000000004        2.1681710401241441        6.3024628174601434     
   3.5778500000000002        2.1422058751829245        6.3405512218682389     
